Timestamp,Opening,High,Low,Closing
2015-02-05,3282.28,3356.61,3275.01,3356.61
2015-02-04,3286.52,3306.86,3262.37,3282.28
2015-02-03,3236.09,3299.43,3249.29,3286.52
2015-02-02,3260.69,3268.48,3217.68,3236.09
2015-01-30,3257.1,3268.96,3252.53,3260.69
2015-01-29,3309.09,3288.72,3245.41,3257.1
2015-01-28,3271.79,3323.39,3276.84,3309.09
2015-01-27,3336.9,3339.08,3256.15,3271.79
2015-01-26,3292.91,3336.9,3252.41,3336.9
2015-01-23,3215.23,3295.12,3232.5,3292.91
2015-01-22,3148.54,3218.06,3154.91,3215.23
2015-01-21,3111.6,3148.63,3099.22,3148.54
2015-01-20,3109.44,3138.93,3105.37,3111.6
2015-01-19,3052.11,3114.77,3037.15,3109.44
2015-01-16,3000.55,3053.23,2988.34,3052.11
2015-01-15,2958.06,3003.96,2929.22,3000.55
2015-01-14,3002.43,2992.94,2943.1,2958.06
2015-01-13,2972.98,3014.78,2964.91,3002.43
2015-01-12,2968.38,2995.17,2952.6,2972.98
2015-01-09,2985.03,3001.76,2958.82,2968.38
2015-01-08,2929.82,2986.39,2952.31,2985.03
2015-01-07,2947.53,2961.35,2920.84,2929.82
2015-01-05,3007.11,3023.03,2947.22,2947.53
2015-01-02,2988.08,3022.43,2993.02,3007.11
2014-12-30,3025.55,3014.67,2985.66,2988.08
2014-12-29,3028.27,3035.65,3004.8,3025.55
2014-12-23,2996.91,3028.27,2995.42,3028.27
2014-12-22,2978.37,3015.36,2991.4,2996.91
2014-12-19,2982,3008.67,2957.82,2978.37
2014-12-18,2905.09,2985.29,2945.04,2982
2014-12-17,2897.52,2906.56,2862.35,2905.09
2014-12-16,2861.6,2897.78,2807.09,2897.52
2014-12-15,2931.59,2957.37,2861.08,2861.6
2014-12-12,3003.13,2990.92,2931.59,2931.59
2014-12-11,3007.41,3023.31,2996.16,3003.13
2014-12-10,3017.67,3037.07,3004.04,3007.41
2014-12-09,3068.61,3052.19,3011.49,3017.67
2014-12-08,3085.14,3080.79,3063.3,3068.61
2014-12-05,3038.2,3085.15,3058.61,3085.14
2014-12-04,3049.14,3071.59,3034.49,3038.2
2014-12-03,3036.11,3050.52,3030.09,3049.14
2014-12-02,3035.73,3057.62,3027.61,3036.11
2014-12-01,3041.41,3038.86,3006.93,3035.73
2014-11-28,3077.63,3078.75,3033.9,3041.41
2014-11-27,3070.16,3083.96,3063.22,3077.63
2014-11-26,3070.33,3096.85,3061.7,3070.16
2014-11-25,3064.21,3081.82,3060.18,3070.33
2014-11-24,3023.96,3068.59,3021.47,3064.21
2014-11-21,2943.29,3025.83,2944.3,3023.96
2014-11-20,2942.45,2947.02,2928.8,2943.29
2014-11-19,2948.97,2955.25,2931.47,2942.45
2014-11-18,2916.57,2948.97,2914.71,2948.97
2014-11-17,2915.03,2916.57,2895.35,2916.57
2014-11-14,2924.6,2934.52,2900.77,2915.03
2014-11-13,2896.16,2944.2,2906.28,2924.6
2014-11-12,2938.85,2939.49,2894.78,2896.16
2014-11-11,2923.89,2946.01,2926.71,2938.85
2014-11-10,2898.29,2923.89,2895.78,2923.89
2014-11-07,2931.29,2939.72,2882.04,2898.29
2014-11-06,2928.81,2950.96,2911.75,2931.29
2014-11-05,2887.03,2930.32,2891.08,2928.81
2014-11-04,2909.68,2917.44,2883.81,2887.03
2014-11-03,2929.02,2940.51,2903.27,2909.68
2014-10-31,2895.06,2934,2901.4,2929.02
2014-10-30,2881.61,2898.57,2851.3,2895.06
2014-10-29,2885.18,2903.43,2875.49,2881.61
2014-10-28,2832.08,2890.32,2856.42,2885.18
2014-10-27,2840.68,2870.73,2817.01,2832.08
2014-10-24,2870.15,2863.54,2832.81,2840.68
2014-10-23,2847.95,2889.31,2843.48,2870.15
2014-10-22,2813.96,2849.52,2806.46,2847.95
2014-10-21,2758.31,2813.96,2744.81,2813.96
2014-10-20,2776.52,2779.68,2736.21,2758.31
2014-10-17,2687.18,2778.21,2694.77,2776.52
2014-10-16,2686.47,2721.3,2626.14,2687.18
2014-10-15,2772.36,2776.45,2675.46,2686.47
2014-10-14,2758.16,2776.25,2727.89,2772.36
2014-10-13,2762.23,2784.6,2738.86,2758.16
2014-10-10,2807.73,2787.72,2737.81,2762.23
2014-10-09,2814.39,2860.99,2799.43,2807.73
2014-10-08,2854.78,2846.63,2808.21,2814.39
2014-10-07,2908.66,2907.86,2854.78,2854.78
2014-10-06,2878.4,2921.68,2897.03,2908.66
2014-10-03,2847.34,2884.88,2865.08,2878.4
2014-10-02,2897.78,2902.36,2847.11,2847.34
2014-10-01,2939.29,2948.21,2897.64,2897.78
2014-09-30,2920.56,2942.53,2910.05,2939.29
2014-09-29,2935.42,2943.39,2905.39,2920.56
2014-09-26,2931.73,2945.37,2919.05,2935.42
2014-09-25,2948.21,2981.12,2929.34,2931.73
2014-09-24,2937.16,2948.21,2923.65,2948.21
2014-09-23,2973.84,2981.13,2937.16,2937.16
2014-09-22,2977.54,2989.29,2962.4,2973.84
2014-09-19,2949.76,2979.53,2960.32,2977.54
2014-09-18,2943.04,2956.22,2944.65,2949.76
2014-09-17,2919.06,2951.69,2940,2943.04
2014-09-16,2937.49,2938.01,2908.24,2919.06
2014-09-15,2939.65,2942.9,2926.15,2937.49
2014-09-12,2945.94,2952.74,2938.66,2939.65
2014-09-11,2956.77,2973.53,2941.31,2945.94
2014-09-10,2980.88,2965.51,2947.5,2956.77
2014-09-09,3005.81,3014.67,2977.1,2980.88
2014-09-08,3002.51,3008.18,2992.19,3005.81
2014-09-05,3010.34,3012.17,2992.83,3002.51
2014-09-04,2976.71,3010.53,2965.73,3010.34
2014-09-03,2952.07,2984.14,2949.45,2976.71
2014-09-02,2934.07,2957.36,2936.88,2952.07
2014-09-01,2938.18,2942.65,2922.75,2934.07
2014-08-29,2921.38,2938.18,2917.93,2938.18
2014-08-28,2967.85,2966.23,2917.46,2921.38
2014-08-27,2959.13,2970.05,2957.91,2967.85
2014-08-26,2952.67,2959.13,2939.08,2959.13
2014-08-25,2933.68,2958.06,2940.62,2952.67
2014-08-22,2950.55,2953.59,2921.88,2933.68
2014-08-21,2925.88,2950.57,2917.59,2950.55
2014-08-20,2914.19,2928.31,2912.02,2925.88
2014-08-19,2878.07,2915.07,2889.97,2914.19
2014-08-18,2849.09,2878.15,2867.09,2878.07
2014-08-15,2856.28,2875.21,2845.62,2849.09
2014-08-14,2852.73,2865,2838.14,2856.28
2014-08-13,2846.11,2866.77,2843.34,2852.73
2014-08-12,2844.68,2856.89,2837.75,2846.11
2014-08-11,2796.41,2849.34,2819.86,2844.68
2014-08-08,2844.02,2810.48,2786.92,2796.41
2014-08-07,2855.32,2861.93,2842.28,2844.02
2014-08-06,2895.56,2879.97,2845.51,2855.32
2014-08-05,2908.49,2920.25,2895.55,2895.56
2014-08-04,2897.02,2923.87,2903.48,2908.49
2014-08-01,2927.48,2931.48,2887.22,2897.02
2014-07-31,2959.16,2960.14,2924.37,2927.48
2014-07-30,2973.65,2975.36,2949.98,2959.16
2014-07-29,2973,2990.47,2964.59,2973.65
2014-07-28,2989.96,3000.53,2963.03,2973
2014-07-25,2995.98,3008.33,2982.78,2989.96
2014-07-24,2981.54,3013.83,2984.67,2995.98
2014-07-23,2960.07,2984.76,2962.91,2981.54
2014-07-22,2955.63,2981.91,2950.83,2960.07
2014-07-21,2940.26,2958.86,2938.89,2955.63
2014-07-18,2932.56,2950.28,2922.04,2940.26
2014-07-17,2950.96,2951.01,2930.72,2932.56
2014-07-16,2904.48,2951.03,2906.3,2950.96
2014-07-15,2925.79,2937.67,2900.14,2904.48
2014-07-14,2875.23,2929.42,2885.09,2925.79
2014-07-11,2879.91,2893.78,2868.19,2875.23
2014-07-10,2911.83,2918.35,2869.73,2879.91
2014-07-09,2906.01,2921.15,2903.63,2911.83
2014-07-08,2947.76,2959.49,2904.17,2906.01
2014-07-07,2966.79,2971.61,2945.13,2947.76
2014-07-04,2988.59,2988.51,2965.52,2966.79
2014-07-03,2950.63,2988.61,2950.46,2988.59
2014-07-02,2939.7,2955.47,2942.17,2950.63
2014-07-01,2920.18,2939.7,2923.06,2939.7
2014-06-30,2939.24,2949.61,2914.64,2920.18
2014-06-27,2943.92,2944.15,2924.52,2939.24
2014-06-26,2934.61,2955.57,2931.9,2943.92
2014-06-25,2975.86,2962.38,2918.72,2934.61
2014-06-24,3011.49,3015.03,2975.79,2975.86
2014-06-23,3000.92,3021.88,2990.41,3011.49
2014-06-19,2990.02,3009.72,2994.77,3000.92
2014-06-18,2980.28,2994.48,2968.83,2990.02
2014-06-17,2972.97,2990.07,2962.96,2980.28
2014-06-16,2980.14,2978.72,2958.83,2972.97
2014-06-13,2991.71,2991.42,2959.12,2980.14
2014-06-12,2986.59,2997.02,2980.33,2991.71
2014-06-11,3002.93,3009.42,2983.74,2986.59
2014-06-10,3005.65,3007.87,2994.65,3002.93
2014-06-09,2997.41,3008.7,2993.73,3005.65
2014-06-06,2969.11,2999.43,2976.2,2997.41
2014-06-05,2954.02,2987.11,2947.74,2969.11
2014-06-04,2950.56,2954.66,2937.13,2954.02
2014-06-03,2978.3,2974.18,2949.73,2950.56
2014-06-02,2954.6,2979.14,2965.33,2978.3
2014-05-30,2952.18,2969.41,2953.35,2954.6
2014-05-28,2964.93,2968.98,2937.9,2952.18
2014-05-27,2971.1,2973.41,2958.45,2964.93
2014-05-26,2958.9,2975.54,2957.94,2971.1
2014-05-23,2951.54,2959.75,2936.13,2958.9
2014-05-22,2935.75,2961.96,2944.1,2951.54
2014-05-21,2918.56,2935.77,2906.83,2935.75
2014-05-20,2896.3,2930.96,2899.47,2918.56
2014-05-19,2875.14,2898.67,2866.27,2896.3
2014-05-16,2891.94,2892.6,2866.86,2875.14
2014-05-15,2922.46,2923.15,2876.76,2891.94
2014-05-14,2934.38,2938.65,2917.1,2922.46
2014-05-13,2901.46,2937.5,2912.46,2934.38
2014-05-12,2878.51,2901.53,2883.23,2901.46
2014-05-09,2881.53,2885.78,2861.5,2878.51
2014-05-08,2843.08,2882.18,2849.97,2881.53
2014-05-07,2833.52,2849.85,2825.59,2843.08
2014-05-06,2839.82,2852.92,2824.96,2833.52
2014-05-05,2843.91,2851.55,2814.15,2839.82
2014-05-02,2842.35,2855.85,2835.86,2843.91
2014-04-30,2843.77,2852.84,2826.97,2842.35
2014-04-29,2787.21,2865.44,2822.54,2843.77
2014-04-28,2803.2,2816.33,2785.33,2787.21
2014-04-25,2843.43,2825.06,2799.62,2803.2
2014-04-24,2843.06,2864.89,2820.1,2843.43
2014-04-23,2838.24,2848.43,2829.77,2843.06
2014-04-22,2788.98,2839.74,2802.21,2838.24
2014-04-17,2776.71,2788.98,2769.84,2788.98
2014-04-16,2740.28,2777.54,2747.62,2776.71
2014-04-15,2770.59,2782.75,2740.19,2740.28
2014-04-14,2791.22,2778.61,2746.18,2770.59
2014-04-11,2832.4,2814.66,2776.25,2791.22
2014-04-10,2857.77,2881.46,2831.96,2832.4
2014-04-09,2864.89,2863.77,2833.02,2857.77
2014-04-08,2862.38,2882.92,2839.92,2864.89
2014-04-07,2900.48,2875.19,2857.2,2862.38
2014-04-04,2894.79,2909.67,2892.09,2900.48
2014-04-03,2910.16,2905.47,2883.92,2894.79
2014-04-02,2904.68,2917.36,2902.71,2910.16
2014-04-01,2843.44,2908.95,2862.67,2904.68
2014-03-31,2828.62,2853.77,2823.28,2843.44
2014-03-28,2797.11,2831.05,2806.19,2828.62
2014-03-27,2815.89,2815.66,2783.68,2797.11
2014-03-26,2782.28,2824.91,2786.63,2815.89
2014-03-25,2745.48,2790.95,2751.29,2782.28
2014-03-24,2778.29,2788.67,2740.05,2745.48
2014-03-21,2791.26,2803.91,2776.56,2778.29
2014-03-20,2822.64,2826.05,2783.14,2791.26
2014-03-19,2844.21,2851.56,2814.01,2822.64
2014-03-18,2819.9,2847.8,2798.83,2844.21
2014-03-17,2777,2820.72,2770.96,2819.9
2014-03-14,2776.49,2780.64,2741.12,2777
2014-03-13,2816.48,2832.15,2775.97,2776.49
2014-03-12,2866.69,2857.36,2807.85,2816.48
2014-03-11,2864.86,2885.89,2858.64,2866.69
2014-03-10,2889.01,2891.88,2853.7,2864.86
2014-03-07,2929.65,2927.88,2885.18,2889.01
2014-03-06,2914.34,2932.13,2915.3,2929.65
2014-03-05,2904.3,2918.64,2899.69,2914.34
2014-03-04,2841.12,2907.02,2863.26,2904.3
2014-03-03,2922.03,2869.31,2836.34,2841.12
2014-02-28,2920.42,2922.03,2902.36,2922.03
2014-02-27,2920.62,2920.68,2884.27,2920.42
2014-02-26,2941.47,2941.97,2914.36,2920.62
2014-02-25,2937.48,2941.47,2919.29,2941.47
2014-02-24,2924.63,2937.48,2914.99,2937.48
2014-02-21,2907.71,2925.57,2912.19,2924.63
2014-02-20,2907.65,2911.56,2887.38,2907.71
2014-02-19,2900.5,2909.2,2893.58,2907.65
2014-02-18,2902.24,2908.4,2882.95,2900.5
2014-02-17,2890.48,2907.06,2893.75,2902.24
2014-02-14,2884.87,2900.17,2881.47,2890.48
2014-02-13,2888.27,2895.32,2866.36,2884.87
2014-02-12,2892.6,2914.16,2875.8,2888.27
2014-02-11,2856.3,2892.66,2871.56,2892.6
2014-02-10,2831.7,2862.66,2835.73,2856.3
2014-02-07,2809.59,2833.67,2814.8,2831.7
2014-02-06,2731.8,2815.5,2750.42,2809.59
2014-02-05,2713.33,2747.96,2707.9,2731.8
2014-02-04,2692.27,2717.8,2677.48,2713.33
2014-02-03,2718.7,2742.36,2691.25,2692.27
2014-01-31,2761.86,2765.42,2698.28,2718.7
2014-01-30,2781.24,2778.36,2747.67,2761.86
2014-01-29,2787.55,2822.05,2747.33,2781.24
2014-01-28,2764.61,2795.69,2773.5,2787.55
2014-01-27,2797.19,2795.51,2756.05,2764.61
2014-01-24,2855.33,2873.36,2797.19,2797.19
2014-01-23,2893.39,2915.65,2851.06,2855.33
2014-01-22,2878.72,2909.88,2883.57,2893.39
2014-01-21,2897.5,2904.72,2875.55,2878.72
2014-01-20,2892.93,2903.61,2887.44,2897.5
2014-01-17,2895.11,2907.34,2889.51,2892.93
2014-01-16,2895.21,2902.39,2890.51,2895.11
2014-01-15,2863.06,2895.62,2872.94,2895.21
2014-01-14,2877.3,2866.78,2840.84,2863.06
2014-01-13,2864.31,2881.98,2866.09,2877.3
2014-01-10,2846.15,2875.19,2852.59,2864.31
2014-01-09,2826.27,2855.68,2832.05,2846.15
2014-01-08,2827.04,2836.53,2820.52,2826.27
2014-01-07,2831.83,2846.28,2824.78,2827.04
2014-01-03,2814.01,2840.33,2802.13,2831.83
2014-01-02,2835.17,2856.41,2810.9,2814.01
2013-12-30,2845.92,2857.38,2832.47,2835.17
2013-12-27,2800.35,2846,2811.49,2845.92
2013-12-23,2780.32,2800.35,2781.35,2800.35
2013-12-20,2749.37,2780.32,2752.01,2780.32
2013-12-19,2701.54,2749.37,2726.42,2749.37
2013-12-18,2678.16,2701.61,2681.03,2701.54
2013-12-17,2690.48,2692.45,2676.65,2678.16
2013-12-16,2667.18,2690.8,2655.36,2690.48
2013-12-13,2674.83,2683.55,2664.31,2667.18
2013-12-12,2706.51,2718.47,2674.83,2674.83
2013-12-11,2716.09,2730.84,2704.22,2706.51
2013-12-10,2740.19,2734.71,2703.18,2716.09
2013-12-09,2716.44,2740.19,2720.93,2740.19
2013-12-05,2724.21,2741.65,2715.31,2716.44
2013-12-04,2738.05,2750.58,2713.21,2724.21
2013-12-03,2806.69,2809.58,2736.88,2738.05
2013-12-02,2816.36,2821.23,2803.26,2806.69
2013-11-29,2843.37,2836.81,2816.12,2816.36
2013-11-28,2843.63,2848.54,2838.35,2843.37
2013-11-27,2827.06,2845.09,2827.43,2843.63
2013-11-26,2842.48,2849.19,2827.06,2827.06
2013-11-25,2832.17,2853.34,2838.61,2842.48
2013-11-22,2831.75,2845.24,2821.64,2832.17
2013-11-21,2819.04,2831.75,2792.43,2831.75
2013-11-20,2811.98,2831.34,2793.76,2819.04
2013-11-19,2836.11,2827.84,2805.8,2811.98
2013-11-18,2811.75,2838.73,2802.59,2836.11
2013-11-15,2799.04,2814.33,2800.19,2811.75
2013-11-14,2776.01,2801.32,2782.81,2799.04
2013-11-13,2784.42,2789.53,2759.26,2776.01
2013-11-12,2822.09,2820.4,2775.18,2784.42
2013-11-11,2806.14,2822.09,2809.35,2822.09
2013-11-08,2813.18,2807.16,2783.31,2806.14
2013-11-07,2813.36,2844.62,2806.63,2813.18
2013-11-06,2782.64,2813.36,2786.47,2813.36
2013-11-05,2782.37,2785.01,2764.9,2782.64
2013-11-04,2751.63,2787.61,2766.97,2782.37
2013-11-01,2745.18,2759.68,2741.92,2751.63
2013-10-31,2749.13,2759.52,2734.84,2745.18
2013-10-30,2715.12,2768.65,2734.09,2749.13
2013-10-29,2678.81,2718.47,2666.21,2715.12
2013-10-28,2681.08,2693.44,2666.83,2678.81
2013-10-25,2686.53,2687.41,2674.88,2681.08
2013-10-24,2682.28,2710.26,2678.44,2686.53
2013-10-23,2696.42,2684.83,2659.29,2682.28
2013-10-22,2711.83,2716.25,2686.04,2696.42
2013-10-21,2697.23,2712.92,2698.15,2711.83
2013-10-18,2673.36,2697.23,2670.56,2697.23
2013-10-17,2677.8,2679.27,2654.26,2673.36
2013-10-16,2662.87,2680.22,2643.45,2677.8
2013-10-15,2622.7,2662.87,2629.32,2662.87
2013-10-14,2624.65,2628.9,2612.01,2622.7
2013-10-11,2633.84,2638.63,2621.26,2624.65
2013-10-10,2578.03,2633.84,2592.41,2633.84
2013-10-09,2600.81,2603.78,2571.56,2578.03
2013-10-08,2600.45,2606.57,2595.16,2600.81
2013-10-07,2622.41,2617.01,2588.95,2600.45
2013-10-04,2640.31,2632.29,2617.19,2622.41
2013-10-03,2648.55,2659.57,2636.36,2640.31
2013-10-02,2661.61,2660.66,2636.17,2648.55
2013-10-01,2630.54,2662.82,2633.77,2661.61
2013-09-30,2667.42,2641.45,2617.77,2630.54
2013-09-27,2658.8,2670.86,2656.39,2667.42
2013-09-26,2646.24,2663.74,2647.36,2658.8
2013-09-25,2665.82,2661.52,2639.06,2646.24
2013-09-24,2668.7,2679.65,2654.73,2665.82
2013-09-23,2698.45,2697.3,2665.86,2668.7
2013-09-20,2688.65,2699.52,2679.42,2698.45
2013-09-19,2683.16,2725.32,2683.01,2688.65
2013-09-18,2667.95,2688,2668.39,2683.16
2013-09-17,2672.82,2671.82,2647.25,2667.95
2013-09-16,2665.24,2691.91,2667.04,2672.82
2013-09-13,2661.26,2681.13,2657.91,2665.24
2013-09-12,2656.79,2662.2,2627.45,2661.26
2013-09-11,2633.36,2678.43,2636.88,2656.79
2013-09-10,2576.82,2633.36,2591.92,2633.36
2013-09-09,2557.9,2576.82,2557.33,2576.82
2013-09-06,2550.36,2566.85,2542.69,2557.9
2013-09-05,2528.16,2554.58,2533.17,2550.36
2013-09-04,2514.22,2531.06,2506.49,2528.16
2013-09-03,2424.43,2538.9,2500.27,2514.22
2013-09-02,2379.75,2427.96,2394.69,2424.43
2013-08-30,2413.91,2413.03,2378.85,2379.75
2013-08-29,2397.98,2414.93,2397.42,2413.91
2013-08-28,2414,2408.51,2383.84,2397.98
2013-08-27,2457.49,2452.65,2412.75,2414
2013-08-26,2461.1,2465.53,2444.64,2457.49
2013-08-23,2442.97,2461.49,2439.98,2461.1
2013-08-22,2411.9,2449.1,2412.96,2442.97
2013-08-21,2428.36,2438.93,2411.8,2411.9
2013-08-20,2452.93,2442.35,2420.3,2428.36
2013-08-19,2455.9,2462.46,2446.24,2452.93
2013-08-16,2434.88,2455.9,2425.32,2455.9
2013-08-15,2455.31,2453.69,2419.99,2434.88
2013-08-14,2445.56,2458.27,2446.02,2455.31
2013-08-13,2442.54,2454.7,2435.4,2445.56
2013-08-12,2431.18,2444.25,2420.97,2442.54
2013-08-09,2398.7,2437.89,2407.68,2431.18
2013-08-08,2365.58,2398.86,2373.08,2398.7
2013-08-07,2377.12,2379.5,2362.57,2365.58
2013-08-06,2376.7,2393.33,2372.05,2377.12
2013-08-05,2367.46,2377.87,2369.11,2376.7
2013-08-02,2364.32,2373.28,2358.51,2367.46
2013-08-01,2318.61,2364.32,2332.48,2364.32
2013-07-31,2333.44,2333.97,2317.31,2318.61
2013-07-30,2328.48,2340.71,2327,2333.44
2013-07-29,2334.68,2346.41,2326.59,2328.48
2013-07-26,2350.19,2360.13,2329.23,2334.68
2013-07-25,2361.31,2365.33,2332.77,2350.19
2013-07-24,2354.58,2368.9,2349.62,2361.31
2013-07-23,2338.83,2365.32,2343.05,2354.58
2013-07-22,2349.3,2353.38,2332.86,2338.83
2013-07-19,2356.83,2365.81,2341.3,2349.3
2013-07-18,2352.52,2356.83,2324.26,2356.83
2013-07-17,2336.6,2357.28,2325.47,2352.52
2013-07-16,2356.72,2359.09,2333.23,2336.6
2013-07-15,2364.25,2379.09,2351.79,2356.72
2013-07-12,2376.02,2384.39,2362.3,2364.25
2013-07-11,2342.79,2382.51,2363.27,2376.02
2013-07-10,2355.09,2354.29,2327.99,2342.79
2013-07-09,2307.8,2355.35,2316.47,2355.09
2013-07-08,2274.03,2315.45,2286.22,2307.8
2013-07-05,2292.6,2304.28,2268.9,2274.03
2013-07-04,2241.44,2292.76,2249.57,2292.6
2013-07-03,2250.18,2241.44,2215.1,2241.44
2013-07-02,2244.88,2253.17,2231.36,2250.18
2013-07-01,2220.67,2266.83,2233.26,2244.88
2013-06-28,2244.99,2252.95,2213.82,2220.67
2013-06-27,2231.9,2254.69,2225.18,2244.99
2013-06-26,2197.11,2240.03,2202.47,2231.9
2013-06-25,2172.41,2216.05,2186.65,2197.11
2013-06-24,2253.17,2229.45,2170.12,2172.41
2013-06-20,2292.65,2281.12,2245.15,2253.17
2013-06-19,2300.86,2308.86,2290.23,2292.65
2013-06-18,2308.07,2312.53,2295.11,2300.86
2013-06-17,2293.94,2319,2297.18,2308.07
2013-06-14,2266.18,2300.56,2272.92,2293.94
2013-06-13,2252.53,2269.79,2220.89,2266.18
2013-06-12,2248.63,2266.13,2239.36,2252.53
2013-06-11,2286.94,2280.58,2241.12,2248.63
2013-06-10,2283.15,2297.04,2278.65,2286.94
2013-06-07,2259.96,2290.51,2251.03,2283.15
2013-06-06,2272.31,2282.05,2259.96,2259.96
2013-06-05,2317.6,2309.79,2271.41,2272.31
2013-06-04,2327.78,2349.26,2315.63,2317.6
2013-06-03,2346.21,2347.77,2315.41,2327.78
2013-05-31,2373.98,2374.95,2344.29,2346.21
2013-05-30,2383.8,2392.73,2370.45,2373.98
2013-05-29,2413.54,2404.03,2382.32,2383.8
2013-05-28,2389.1,2420.77,2392.06,2413.54
2013-05-27,2386.23,2393.22,2375.67,2389.1
2013-05-24,2388.17,2405.65,2373.64,2386.23
2013-05-23,2455.58,2408.85,2372.47,2388.17
2013-05-22,2453.86,2458.86,2436.43,2455.58
2013-05-21,2448.21,2456.61,2436.06,2453.86
2013-05-20,2431.45,2449.94,2433.78,2448.21
2013-05-17,2439.19,2441.23,2425.34,2431.45
2013-05-16,2442.63,2451.24,2432.08,2439.19
2013-05-15,2420.89,2442.63,2418.7,2442.63
2013-05-14,2426.54,2439.47,2399.51,2420.89
2013-05-13,2420.84,2432.83,2414.26,2426.54
2013-05-10,2389.31,2429.58,2398.67,2420.84
2013-05-08,2363.72,2391.49,2365.35,2389.31
2013-05-07,2342.53,2373.64,2350.68,2363.72
2013-05-06,2336.71,2345.49,2329.23,2342.53
2013-05-03,2299.86,2341.54,2298.24,2336.71
2013-05-02,2315.85,2308.03,2283.74,2299.86
2013-04-30,2326.88,2333.96,2308.72,2315.85
2013-04-29,2315.56,2332.05,2310.7,2326.88
2013-04-26,2322.1,2323.1,2296.15,2315.56
2013-04-25,2278.52,2324.59,2279.17,2322.1
2013-04-24,2258.44,2284.11,2249.66,2278.52
2013-04-23,2188.15,2258.44,2186.51,2258.44
2013-04-22,2179.29,2207.1,2182.5,2188.15
2013-04-19,2191.86,2198.82,2174.13,2179.29
2013-04-18,2211.65,2237.3,2182.34,2191.86
2013-04-17,2233.27,2248.63,2205.6,2211.65
2013-04-16,2265.71,2270.23,2232.78,2233.27
2013-04-15,2302.12,2309.23,2261.53,2265.71
2013-04-12,2329.46,2322.34,2295.16,2302.12
2013-04-11,2314.81,2334.54,2316.8,2329.46
2013-04-10,2276.62,2314.81,2268.3,2314.81
2013-04-09,2267.34,2282.11,2264.59,2276.62
2013-04-08,2285.94,2304.58,2266.23,2267.34
2013-04-05,2325.27,2323.18,2272.42,2285.94
2013-04-04,2353.66,2355.6,2316.39,2325.27
2013-04-03,2355.45,2367.93,2350.92,2353.66
2013-04-02,2324.36,2356,2318.71,2355.45
2013-03-28,2313.36,2328.03,2309.43,2324.36
2013-03-27,2338.67,2350.05,2303.3,2313.36
2013-03-26,2342.71,2351.29,2330.09,2338.67
2013-03-25,2345.42,2379.68,2336.02,2342.71
2013-03-22,2363.61,2361.85,2342.81,2345.42
2013-03-21,2373.46,2377.97,2343.02,2363.61
2013-03-20,2359,2376.89,2365.45,2373.46
2013-03-19,2360.83,2380.13,2352.64,2359
2013-03-18,2371.2,2362.51,2336.75,2360.83
2013-03-15,2381.16,2384.98,2368.38,2371.2
2013-03-14,2372.03,2385.45,2371.2,2381.16
2013-03-13,2380.43,2384.33,2366.79,2372.03
2013-03-12,2379.26,2393.99,2380.01,2380.43
2013-03-11,2388.12,2388.93,2368.74,2379.26
2013-03-08,2376.89,2400.87,2379.53,2388.12
2013-03-07,2376.75,2389.44,2370.58,2376.89
2013-03-06,2378.81,2391.14,2376.58,2376.75
2013-03-05,2338.77,2381.78,2351.12,2378.81
2013-03-04,2348.34,2341.39,2320.06,2338.77
2013-03-01,2350.89,2359.29,2330.79,2348.34
2013-02-28,2349.47,2363.34,2338.26,2350.89
2013-02-27,2314.59,2353.61,2307.94,2349.47
2013-02-26,2370.11,2335.92,2308.14,2314.59
2013-02-25,2369.87,2394.5,2360.09,2370.11
2013-02-22,2345.65,2384.09,2352.89,2369.87
2013-02-21,2384.44,2375.43,2335.19,2345.65
2013-02-20,2389.91,2403.6,2378.44,2384.44
2013-02-19,2363.37,2391.29,2354.94,2389.91
2013-02-18,2383.01,2389.11,2361.69,2363.37
2013-02-15,2374.14,2390.69,2374.21,2383.01
2013-02-14,2377.29,2380.45,2361.7,2374.14
2013-02-13,2360.47,2383.46,2365.3,2377.29
2013-02-12,2349.52,2361.54,2346.92,2360.47
2013-02-11,2345.8,2357.08,2339.56,2349.52
2013-02-08,2315.59,2349.58,2320.86,2345.8
2013-02-07,2317.82,2334.44,2308.08,2315.59
2013-02-06,2320.91,2332.51,2294.49,2317.82
2013-02-05,2296.89,2320.91,2289.31,2320.91
2013-02-04,2325.59,2338.36,2292.1,2296.89
2013-02-01,2295.03,2332.42,2294.37,2325.59
2013-01-31,2333.45,2341.38,2293.87,2295.03
2013-01-30,2333.12,2347.56,2332.24,2333.45
2013-01-29,2327.53,2343.85,2328.16,2333.12
2013-01-28,2319.76,2333.36,2322.28,2327.53
2013-01-25,2336.86,2324.7,2310.17,2319.76
2013-01-24,2362.04,2368.42,2306.91,2336.86
2013-01-23,2359.16,2372.09,2351.51,2362.04
2013-01-22,2346.72,2360.01,2329.49,2359.16
2013-01-21,2320.89,2351.1,2329.5,2346.72
2013-01-18,2338.34,2345.76,2320.44,2320.89
2013-01-17,2319.02,2338.85,2325.4,2338.34
2013-01-16,2301.69,2319.03,2298.48,2319.02
2013-01-15,2314.56,2325.69,2299.03,2301.69
2013-01-14,2320.81,2338.47,2308.19,2314.56
2013-01-11,2307.87,2332.37,2308.14,2320.81
2013-01-10,2293.1,2340.2,2271.03,2307.87
2013-01-09,2299.11,2314.7,2282.45,2293.1
